run, Re, We, Np, Csg, Cls, Als, D1, D2, D3, D4, X1, Y1, X2, Y2, X3, Y3, X4, Y4, MEAN(Wa), STD(Wa), MEAN(La), STD(La) 
1117, 5373, 430, 2, 2.92872e-12, 0.268171, 0.370522, 0.00114094295, 0.00155794991, 0, 0, 0.00194894767, 0.026522817, -0.00172282932, 0.0296256101, 0, 0, 0, 0, 9.61648271e-07, 3.73381817e-09, 0.00314571709, 2.17910239e-08
1118, 3351, 639, 1, 1.29504e-12, 0.606467, 0.77876, 0.00128409333, 0, 0, 0, 0.0019537902, 0.0264936585, 0, 0, 0, 0, 0, 0, 9.53495532e-07, 4.66834233e-09, 0.00314566778, 1.98942361e-07
1119, 3515, 249, 4, 5.68696e-12, 0.138105, 0.191063, 0.00133536156, 0.000790346076, 0.00159091358, 0.00151724149, -0.00139003519, 0.0273202599, -0.00337695607, 0.026203783, 0.000742777627, 0.027152811, 0.00285014028, 0.030868754, 9.560044e-07, 3.63230068e-06, 0.00314565019, 1.26664674e-05
1120, 2354, 544, 1, 1.69363e-12, 0.463737, 0.680983, 0.00146846614, 0, 0, 0, -0.00225898678, 0.0263229183, 0, 0, 0, 0, 0, 0, 9.48025162e-07, 5.49227198e-09, 0.00314560358, 4.28146827e-07
1121, 4418, 153, 1, 9.03247e-13, 0.869527, 0.932485, 0.00107240385, 0, 0, 0, 0.0025446549, 0.02651851, 0, 0, 0, 0, 0, 0, 9.40192642e-07, 3.95892129e-09, 0.00314555555, 1.70456867e-08
1122, 9733, 499, 3, 6.19455e-12, 0.126789, 0.219057, 0.00197217989, 0.00186044651, 0.000732389977, 0, 0.000345342666, 0.0302574974, -0.00236864482, 0.0259305111, 0.00107231912, 0.028846429, 0, 0, 9.40774181e-07, 3.38174211e-06, 0.00314557617, 3.1790584e-05
1123, 2205, 660, 1, 1.0425e-12, 0.753377, 0.867973, 0.00115210991, 0, 0, 0, -0.00127341198, 0.0295007305, 0, 0, 0, 0, 0, 0, 9.33111508e-07, 5.5161762e-09, 0.00314553259, 6.55788416e-07
1124, 4403, 116, 1, 2.53709e-12, 0.309567, 0.556387, 0.00179730964, 0, 0, 0, -0.00106918242, 0.0320141746, 0, 0, 0, 0, 0, 0, 9.38051383e-07, 3.20931127e-06, 0.00314556674, 2.26409966e-05
1125, 4443, 879, 2, 6.39237e-13, 1.22865, 0.783975, 0.000651685575, 0.00062386546, 0, 0, 0.000624591138, 0.0257701136, -0.00263852191, 0.0309847296, 0, 0, 0, 0, 9.32416898e-07, 1.08714991e-06, 0.00314552509, 2.79339236e-06
1126, 7787, 499, 4, 4.4562e-12, 0.176249, 0.226964, 0.000716701945, 0.00111732677, 0.00183563045, 0.000736332015, 0.000467964578, 0.031190631, 0.000683385347, 0.0286443192, -0.00115587708, 0.0261367693, 0.00179580073, 0.0279072716, 9.34415786e-07, 3.77449978e-06, 0.00314556006, 3.30999469e-05
1127, 2921, 420, 1, 9.3466e-13, 0.840304, 0.916681, 0.00109089216, 0, 0, 0, 0.00132991822, 0.0265498445, 0, 0, 0, 0, 0, 0, 9.27052305e-07, 4.68599211e-09, 0.00314551524, 1.22593202e-07
1128, 6123, 837, 2, 2.6856e-12, 0.292448, 0.382623, 0.00126142569, 0.00135211401, 0, 0, -0.00309915749, 0.0318660402, -0.00250848645, 0.0261255061, 0, 0, 0, 0, 9.19816162e-07, 3.19879733e-09, 0.00314547081, 7.84252164e-08
1129, 3165, 456, 1, 3.41506e-13, 2.29981, 1.51651, 0.000659407781, 0, 0, 0, -0.00178616198, 0.031850705, 0, 0, 0, 0, 0, 0, 9.1268187e-07, 4.39789784e-09, 0.00314542746, 1.48288012e-07
1130, 7422, 771, 4, 5.20715e-12, 0.150831, 0.197342, 0.00103305312, 0.00108633206, 0.00161067575, 0.00133729637, 0.000408575163, 0.0310909856, 0.00149473135, 0.0293274311, -0.000339426394, 0.0282011719, 0.00227067683, 0.0261181292, 9.16458464e-07, 3.95849156e-06, 0.0031454891, 4.34899448e-05
1131, 5527, 566, 3, 3.49175e-12, 0.224929, 0.325216, 0.000565836924, 0.00195381465, 0.000555226394, 0, 0.00169718727, 0.0256287012, -0.00123117457, 0.0269997811, 0.000994042323, 0.0273724389, 0, 0, 9.13422979e-07, 1.88823587e-06, 0.0031454581, 6.99773317e-06
1132, 4794, 368, 4, 4.27092e-12, 0.183895, 0.226687, 0.00087389305, 0.00160535121, 0.00130554531, 0.000626585257, 0.00104640093, 0.0269069189, -0.00318319721, 0.0306941002, -0.000715655544, 0.0288736363, -0.00270200435, 0.0321558226, 9.21408534e-07, 5.4148001e-06, 0.00314545927, 1.81203512e-05
1133, 7257, 704, 4, 6.17779e-12, 0.127132, 0.179109, 0.00129024049, 0.00129987889, 0.00136964789, 0.00162341296, -0.000702404348, 0.0322843119, -0.000407318451, 0.0304591422, -0.000607227094, 0.0257786445, -0.00299492971, 0.0309521832, 9.24106873e-07, 3.23433866e-06, 0.00314549254, 2.86027929e-05
1134, 1645, 172, 3, 1.50921e-12, 0.520405, 0.444315, 0.000551460233, 0.000554774063, 0.00114441995, 0, 0.00204581048, 0.0311772935, 0.000294711285, 0.0277294101, -0.00328582427, 0.0284085817, 0, 0, 9.29087922e-07, 2.95019391e-06, 0.00314551173, 1.77876053e-05
1135, 5174, 944, 1, 6.11478e-13, 1.28443, 1.13332, 0.000882359603, 0, 0, 0, 0.00154817545, 0.0282876919, 0, 0, 0, 0, 0, 0, 9.22209957e-07, 3.39725758e-09, 0.00314546985, 1.39232892e-07
