run, Re, We, Np, Csg, Cls, Als, D1, D2, D3, D4, X1, Y1, X2, Y2, X3, Y3, X4, Y4, MEAN(Wa), STD(Wa), MEAN(La), STD(La) 
918, 8858, 263, 4, 4.16129e-12, 0.188739, 0.225276, 0.0013419635, 0.000770426761, 0.000849209609, 0.00147740762, 0.000613598277, 0.0285642351, -0.00286105717, 0.0316317643, -0.00315959436, 0.0276226743, -0.00136756065, 0.0266858756, 1.12577783e-06, 1.2960489e-06, 0.00313749596, 3.66786413e-06
919, 8575, 149, 1, 1.62701e-12, 0.482726, 0.694785, 0.00143929469, 0, 0, 0, -0.00265999311, 0.0260006663, 0, 0, 0, 0, 0, 0, 1.12455459e-06, 1.23335437e-09, 0.0031374885, 1.31942208e-07
920, 6507, 382, 3, 6.00164e-12, 0.130864, 0.211634, 0.0018859884, 0.00158421256, 0.00125492996, 0, -0.0021279628, 0.0290121622, 0.000140736388, 0.0312448253, 0.00326624738, 0.0308576641, 0, 0, 1.12522647e-06, 1.68501853e-06, 0.00313749163, 9.93967713e-06
921, 5061, 892, 4, 8.60707e-12, 0.0912503, 0.155498, 0.00197143403, 0.00144884165, 0.00103568223, 0.00197497692, -0.0021302171, 0.0316937236, -0.000412847907, 0.0263273934, -0.000556485241, 0.0291668193, -0.00250863323, 0.027880628, 1.12497035e-06, 8.89908046e-07, 0.00313749294, 8.46143801e-06
922, 3353, 704, 2, 1.13175e-12, 0.69397, 0.594305, 0.000953900586, 0.000728736856, 0, 0, 0.0016236438, 0.0324392143, -0.00193620491, 0.0325967883, 0, 0, 0, 0, 1.12374986e-06, 1.96782859e-09, 0.00313748716, 1.05591247e-06
923, 5549, 363, 2, 2.91055e-12, 0.269845, 0.367756, 0.00129322481, 0.00142597271, 0, 0, -0.00100609018, 0.0277302243, 0.00321750806, 0.0276301615, 0, 0, 0, 0, 1.12306167e-06, 6.21022024e-07, 0.00313748235, 3.18660654e-06
924, 3339, 699, 1, 5.04432e-13, 1.55699, 1.2478, 0.000801413302, 0, 0, 0, -0.00339561337, 0.0274257504, 0, 0, 0, 0, 0, 0, 1.12184588e-06, 1.96635506e-09, 0.00313747665, 1.08254321e-06
925, 2794, 765, 3, 4.23133e-12, 0.185615, 0.26649, 0.000703532942, 0.00117485217, 0.00187410105, 0, -0.00277969902, 0.0278928354, 0.00286414659, 0.0280163828, -0.00170149, 0.0264658072, 0, 0, 1.12081106e-06, 1.98030179e-07, 0.00313747272, 2.37278819e-06
926, 2652, 119, 2, 3.79891e-12, 0.206743, 0.328919, 0.00184824082, 0.00119202543, 0, 0, 0.00257950697, 0.0314275549, -0.000353138998, 0.0272612466, 0, 0, 0, 0, 1.12105914e-06, 1.19665511e-06, 0.00313746974, 4.08386874e-06
927, 8726, 914, 3, 4.00451e-12, 0.196128, 0.287276, 0.000595477538, 0.00198176226, 0.000903729207, 0, 0.00243908699, 0.0265585924, -0.00282648198, 0.0271859587, 0.00107426352, 0.0307799141, 0, 0, 1.11987925e-06, 3.19547346e-08, 0.00313746523, 3.26263431e-06
928, 4216, 100, 2, 3.187e-12, 0.246438, 0.373141, 0.00182306334, 0.000856888404, 0, 0, -0.00162469302, 0.0307882534, -0.002478362, 0.0255123856, 0, 0, 0, 0, 1.11867284e-06, 1.74113253e-09, 0.00313746251, 3.93255448e-06
929, 8298, 609, 4, 6.9419e-12, 0.113139, 0.16883, 0.0014664106, 0.00130832785, 0.00167522857, 0.0014731679, 0.00297956587, 0.0277311846, -0.000552809642, 0.030699215, -0.00305161722, 0.0274381805, 0.00116912429, 0.0282583626, 1.11877539e-06, 1.4239439e-06, 0.00313746267, 8.40375169e-06
930, 4922, 780, 1, 2.51393e-13, 3.12419, 1.76754, 0.000565759167, 0, 0, 0, -0.00284298055, 0.0253353183, 0, 0, 0, 0, 0, 0, 1.11757315e-06, 1.60814457e-09, 0.00313745692, 1.23046719e-06
931, 9741, 591, 1, 4.36748e-13, 1.79829, 1.341, 0.000745710906, 0, 0, 0, 5.51248201e-05, 0.0312365694, 0, 0, 0, 0, 0, 0, 1.11715176e-06, 8.6396983e-07, 0.00313745736, 9.41796321e-06
932, 7733, 806, 4, 4.41047e-12, 0.178076, 0.217598, 0.000698482341, 0.00150681019, 0.00118203876, 0.00120830892, 0.000152221838, 0.0290043824, 0.00284555205, 0.0274061167, -0.00253868299, 0.0260948911, -0.000810174913, 0.0305123885, 1.11710283e-06, 1.21049539e-06, 0.00313745794, 9.15232679e-06
933, 4234, 346, 2, 7.26936e-13, 1.08042, 0.743545, 0.000569557912, 0.000775350208, 0, 0, -0.00273683346, 0.0307262261, -0.00234430994, 0.0315279124, 0, 0, 0, 0, 1.11590586e-06, 1.72838824e-09, 0.00313745118, 4.80774788e-07
934, 8354, 504, 3, 8.42923e-12, 0.0931756, 0.176696, 0.00198076856, 0.00169323347, 0.00198543201, 0, -0.00141330804, 0.0302764214, 0.00159718279, 0.0275927526, 0.00231904081, 0.0307906272, 0, 0, 1.11553591e-06, 9.2130096e-07, 0.00313744878, 6.05106177e-06
935, 5413, 725, 1, 2.05644e-12, 0.381922, 0.617998, 0.00161812733, 0, 0, 0, -0.00311773667, 0.0313204437, 0, 0, 0, 0, 0, 0, 1.11434376e-06, 1.52502865e-09, 0.00313744287, 1.1339372e-06
936, 8153, 644, 2, 4.23641e-12, 0.185393, 0.30972, 0.00131300595, 0.00191571797, 0, 0, -0.00238273096, 0.0314469418, 0.00107162503, 0.0282310415, 0, 0, 0, 0, 1.11386424e-06, 9.10251966e-07, 0.00313743897, 4.40312532e-06
937, 8385, 180, 1, 6.52902e-13, 1.20293, 1.09678, 0.000911757004, 0, 0, 0, 0.00163376467, 0.0293644426, 0, 0, 0, 0, 0, 0, 1.11267715e-06, 1.22218112e-09, 0.00313743177, 1.8422525e-07
938, 8628, 326, 2, 1.15613e-12, 0.679333, 0.585747, 0.000939432486, 0.000767788441, 0, 0, 0.00154918466, 0.0278504837, 0.000123877919, 0.0313727461, 0, 0, 0, 0, 1.11240508e-06, 9.54639175e-07, 0.00313743238, 8.87303712e-06
