run, Re, We, Np, Csg, Cls, Als, D1, D2, D3, D4, X1, Y1, X2, Y2, X3, Y3, X4, Y4, MEAN(Wa), STD(Wa), MEAN(La), STD(La) 
2001, 5290, 119, 1, 3.65542e-13, 2.14859, 1.46581, 0.000682218786, 0, 0, 0, -0.00111005798, 0.009428935, 0, 0, 0, 0, 0, 0, 0, 0, 0.00312998209, 6.10547048e-07
2002, 1864, 277, 2, 2.33049e-12, 0.33701, 0.421682, 0.00146444946, 0.000907005066, 0, 0, 0.00320636252, 0.00866490652, -0.0030524279, 0.0131892898, 0, 0, 0, 0, 0, 0, 0.00313009583, 2.54962891e-06
2003, 6049, 354, 2, 3.8423e-12, 0.204408, 0.322746, 0.0017637831, 0.0013346305, 0, 0, -0.00140118942, 0.0106025848, 0.00231893539, 0.00789790024, 0, 0, 0, 0, 7.47664549e-08, 4.41901115e-06, 0.00313069923, 4.02105327e-05
2004, 9767, 191, 3, 4.45276e-12, 0.176385, 0.247233, 0.000976594756, 0.00146748677, 0.00160067995, 0, -0.00278851598, 0.0068036517, 0.00198552122, 0.0123162779, 0.00272242211, 0.00809865701, 0, 0, 5.61007031e-08, 8.73953312e-10, 0.00313051993, 3.47026944e-07
2005, 1652, 877, 2, 2.29302e-12, 0.342517, 0.460136, 0.00161484649, 0.00055842391, 0, 0, -0.0014801076, 0.00846674079, 0.00029418163, 0.00873141364, 0, 0, 0, 0, 4.79366208e-07, 2.09314429e-05, 0.00313272061, 0.000124217651
2006, 4965, 556, 3, 6.59287e-12, 0.119128, 0.201487, 0.00196543125, 0.00136037124, 0.00163730675, 0, 0.00159451086, 0.0125800888, -0.00119081876, 0.0118289487, 0.000691530025, 0.00704675195, 0, 0, 5.90281364e-07, 1.58327638e-05, 0.00313311899, 6.20607182e-05
2007, 4605, 986, 3, 3.03649e-12, 0.258653, 0.304069, 0.00135820249, 0.00124633797, 0.000684181695, 0, 5.42132461e-05, 0.0094329711, 0.00142533354, 0.0104752946, 0.00351388963, 0.00863638136, 0, 0, 6.88410312e-07, 1.47649887e-05, 0.00313368684, 9.49100799e-05
2008, 3143, 210, 2, 5.30649e-12, 0.148007, 0.272175, 0.00189577313, 0.00177833422, 0, 0, 0.000425540042, 0.00903031149, -0.00172993637, 0.0088682722, 0, 0, 0, 0, 9.78945093e-07, 2.7985398e-05, 0.00313409999, 7.17627501e-05
2009, 3185, 633, 2, 4.57911e-12, 0.171518, 0.295117, 0.00190565311, 0.00148283242, 0, 0, 0.00258985741, 0.0109134465, 0.000587738084, 0.00842655595, 0, 0, 0, 0, 1.01575262e-06, 1.26122028e-05, 0.00313411849, 4.7596208e-05
2010, 9651, 717, 4, 4.76673e-12, 0.164767, 0.208297, 0.00105786732, 0.00167980811, 0.00103537185, 0.00102779379, 0.00298864769, 0.00944683267, -0.000454628931, 0.00767014598, 0.00118761807, 0.0130772393, -0.00332520214, 0.0125961268, 9.57460977e-07, 7.39295037e-06, 0.00313389361, 3.05250824e-05
2011, 3988, 177, 2, 1.09513e-12, 0.717171, 0.604293, 0.000715286792, 0.000939538489, 0, 0, 0.00132815719, 0.00884194031, 0.000522480299, 0.0084335015, 0, 0, 0, 0, 9.39421322e-07, 7.63791808e-06, 0.00313376583, 2.94921572e-05
2012, 5962, 697, 2, 2.74421e-12, 0.286202, 0.406163, 0.001712254, 0.000749814376, 0, 0, -0.000110321985, 0.0107823432, -0.000764101492, 0.013598521, 0, 0, 0, 0, 1.02016166e-06, 1.54292501e-05, 0.00313443672, 0.000101792346
2013, 4505, 106, 1, 1.30228e-12, 0.603095, 0.776592, 0.00128767809, 0, 0, 0, 0.00299564331, 0.00758214328, 0, 0, 0, 0, 0, 0, 9.41716779e-07, 1.19815195e-08, 0.00313409404, 1.55973339e-07
2014, 1381, 932, 1, 2.17894e-13, 3.60449, 1.89855, 0.000526718037, 0, 0, 0, -0.000673865393, 0.0124914965, 0, 0, 0, 0, 0, 0, 1.04920209e-06, 9.00250827e-06, 0.0031357087, 0.000109774355
2015, 8330, 990, 2, 4.52502e-12, 0.173568, 0.297994, 0.00142211335, 0.00193365653, 0, 0, -0.000164911112, 0.0124991402, 0.00162550784, 0.00972053223, 0, 0, 0, 0, 1.05582576e-06, 9.5062864e-06, 0.00313610562, 0.000110954472
2016, 2472, 841, 1, 4.42826e-13, 1.77361, 1.33177, 0.000750881544, 0, 0, 0, 0.00213204355, 0.00753726408, 0, 0, 0, 0, 0, 0, 9.89765096e-07, 1.53238534e-08, 0.00313574107, 1.19758611e-06
2017, 7198, 909, 1, 2.22204e-12, 0.353458, 0.594524, 0.00168201927, 0, 0, 0, -0.00279441034, 0.00917744399, 0, 0, 0, 0, 0, 0, 9.31622146e-07, 8.20097099e-09, 0.00313540886, 8.50599702e-07
2018, 8645, 940, 4, 5.43668e-12, 0.144463, 0.192048, 0.00156601239, 0.00128147696, 0.00103155776, 0.00132797189, 0.00102170194, 0.00918973475, 0.00118655598, 0.0119073544, 0.000465320294, 0.00731923916, -0.00212492352, 0.0106020125, 9.04215376e-07, 4.3235626e-06, 0.00313529196, 3.28229499e-05
2019, 2570, 467, 3, 6.02384e-12, 0.130382, 0.210077, 0.00182876487, 0.00134548967, 0.00158589614, 0, -0.000794913681, 0.00903806391, 0.000255831772, 0.00759264155, -0.00220263292, 0.010953253, 0, 0, 1.01920001e-06, 1.72062517e-05, 0.00313551977, 6.11008998e-05
2020, 1801, 151, 2, 3.72848e-12, 0.210648, 0.335506, 0.00109954562, 0.00188102258, 0, 0, -0.000702349821, 0.00888751159, -0.00260162692, 0.00769115876, 0, 0, 0, 0, 1.06596039e-06, 9.4057225e-06, 0.00313558629, 3.82449617e-05
2021, 4016, 763, 2, 2.99929e-12, 0.261862, 0.380377, 0.00174055223, 0.000888419956, 0, 0, 0.00202254956, 0.0120543787, 0.00327422912, 0.00776972957, 0, 0, 0, 0, 1.01522007e-06, 1.07647099e-08, 0.00313532888, 1.00354403e-06
2022, 2914, 200, 4, 6.63855e-12, 0.118309, 0.173205, 0.0015626745, 0.00114857064, 0.00156678734, 0.00149548426, 0.00238209034, 0.0110863072, -0.00205429023, 0.0118337271, -0.000901873234, 0.00683050974, -0.00114137735, 0.00939521635, 1.00828356e-06, 4.87059727e-06, 0.00313529009, 3.03718194e-05
2023, 5356, 369, 2, 2.57414e-12, 0.305111, 0.421496, 0.000705049351, 0.00166745218, 0, 0, 0.00208621815, 0.0107496017, -0.00301456967, 0.00955539848, 0, 0, 0, 0, 9.64487173e-07, 8.46025818e-09, 0.00313506018, 2.09371713e-07
2024, 6641, 748, 3, 6.20134e-12, 0.12665, 0.207121, 0.00134274358, 0.0018401415, 0.00164520672, 0, -0.00307199338, 0.0122203786, 0.000425426819, 0.0102585739, -0.00166612703, 0.013014445, 0, 0, 9.6649934e-07, 6.9054215e-06, 0.00313507192, 4.11871823e-05
2025, 8403, 543, 2, 1.35396e-12, 0.580074, 0.53856, 0.000922908584, 0.000933894402, 0, 0, 0.0030409849, 0.00678246446, 0.000659623356, 0.00908058975, 0, 0, 0, 0, 9.44670621e-07, 3.80753944e-06, 0.00313494973, 2.13122569e-05
2026, 8273, 908, 4, 4.17896e-12, 0.187941, 0.239303, 0.000535979854, 0.00144011421, 0.000584800785, 0.00161790732, 0.00217891881, 0.0123823015, 0.000460664102, 0.0122508781, -0.00243481513, 0.0114481022, -0.00125789516, 0.00757975963, 9.52495052e-07, 7.60667238e-06, 0.00313509857, 6.48544653e-05
2027, 7095, 675, 4, 4.26599e-12, 0.184107, 0.219617, 0.00103101581, 0.0014539244, 0.000793890158, 0.00127454928, 0.000321795237, 0.0119560773, 0.00278347339, 0.00718008056, -0.00195201249, 0.0110483664, -0.00303796417, 0.00846811583, 9.58685379e-07, 6.73449485e-06, 0.00313525627, 6.36312328e-05
2028, 3891, 552, 1, 6.1842e-13, 1.27001, 1.12695, 0.000887353923, 0, 0, 0, 0.000616697785, 0.0069702347, 0, 0, 0, 0, 0, 0, 9.37195484e-07, 2.95615258e-06, 0.00313510902, 1.12417584e-05
2029, 3764, 121, 3, 2.66531e-12, 0.294674, 0.334908, 0.00142791863, 0.000513478453, 0.00104449427, 0, 0.000811289445, 0.0117981654, -0.0025142515, 0.0127605855, 0.00347042021, 0.0078174164, 0, 0, 9.88386457e-07, 1.04370621e-05, 0.00313525847, 4.55560724e-05
2030, 7178, 655, 3, 7.37908e-12, 0.106436, 0.189356, 0.00150708966, 0.00185076519, 0.00192319778, 0, 0.000296432091, 0.0131157585, -0.00189926663, 0.00997686073, 0.00206741654, 0.0117751748, 0, 0, 1.011177e-06, 8.9797833e-06, 0.00313550715, 7.37244543e-05
2031, 6317, 389, 4, 6.96877e-12, 0.112703, 0.170886, 0.00174916092, 0.00117707955, 0.001190558, 0.00173505227, 0.00154684132, 0.0101186704, -0.00088079662, 0.00858486762, 0.00023880128, 0.00769386081, -0.00159500927, 0.011946871, 1.01739523e-06, 9.53048601e-06, 0.00313540544, 2.12792834e-05
2032, 7773, 955, 2, 2.75177e-12, 0.285416, 0.390946, 0.0016197084, 0.000938190496, 0, 0, 0.00119338769, 0.0129197209, -0.000118181324, 0.00762123457, 0, 0, 0, 0, 1.01906674e-06, 6.45582889e-06, 0.00313543849, 4.03470516e-05
2033, 6589, 991, 2, 1.99209e-12, 0.394258, 0.480355, 0.00147070817, 0.000611086614, 0, 0, 0.00155887778, 0.0105683224, 0.000775139999, 0.00940752671, 0, 0, 0, 0, 9.94931229e-07, 1.54668477e-06, 0.00313532773, 1.38919561e-05
2034, 1903, 377, 3, 5.49234e-12, 0.142999, 0.230455, 0.000788638022, 0.00159124173, 0.00195935285, 0, -0.000602279068, 0.00878542117, 0.000498691495, 0.00778860965, -0.000673108105, 0.0128829376, 0, 0, 1.13120407e-06, 1.45745739e-05, 0.00313623279, 0.000103451136
2035, 5823, 136, 1, 3.1903e-13, 2.46183, 1.56902, 0.000637339844, 0, 0, 0, 0.000974877001, 0.00643540989, 0, 0, 0, 0, 0, 0, 1.09890971e-06, 7.49378141e-09, 0.00313605496, 3.7094792e-07
2036, 8588, 674, 1, 2.78311e-12, 0.282202, 0.531226, 0.00188243644, 0, 0, 0, -0.00123906235, 0.00966811395, 0, 0, 0, 0, 0, 0, 1.08037376e-06, 3.03005805e-06, 0.0031359497, 1.89278149e-05
2037, 2798, 267, 3, 3.77109e-12, 0.208268, 0.269386, 0.000881966938, 0.0015116908, 0.00131849422, 0, -0.0034262316, 0.0120600008, 0.00220715315, 0.012681595, -0.00312294113, 0.0088626631, 0, 0, 1.05114607e-06, 1.0058096e-08, 0.00313579182, 4.32271232e-07
2038, 9317, 273, 2, 4.43713e-13, 1.77006, 0.941244, 0.000548269335, 0.00051415396, 0, 0, 0.00173622038, 0.00848105871, -0.00271352432, 0.0135254988, 0, 0, 0, 0, 1.02352196e-06, 5.29702107e-09, 0.00313563938, 1.1896369e-07
2039, 9106, 498, 4, 7.12701e-12, 0.1102, 0.170819, 0.0016235305, 0.000872211104, 0.00154083409, 0.00181758422, 0.00310882309, 0.00741049989, 0.00291648047, 0.00922560645, 0.000495890148, 0.00894039122, -0.00188698909, 0.0105013433, 1.01113903e-06, 3.91678726e-06, 0.00313555274, 1.89058854e-05
2040, 2601, 947, 1, 2.81493e-12, 0.279011, 0.528215, 0.00189316725, 0, 0, 0, 0.00297692319, 0.0119447977, 0, 0, 0, 0, 0, 0, 9.85828496e-07, 9.41068512e-09, 0.00313542161, 9.53082166e-07
2041, 4989, 814, 2, 4.90356e-12, 0.160169, 0.284825, 0.00195559054, 0.00155533752, 0, 0, 0.00216379237, 0.00749507879, -0.00266129117, 0.0112176805, 0, 0, 0, 0, 9.6179507e-07, 6.54786213e-09, 0.00313529237, 5.92412414e-07
2042, 5314, 320, 3, 3.47563e-12, 0.225973, 0.281493, 0.00155107912, 0.00109191321, 0.000909497426, 0, 0.00311980457, 0.00789892393, 0.00041824778, 0.0100701168, -0.00076604102, 0.0125863131, 0, 0, 9.79279165e-07, 7.33672094e-06, 0.00313539499, 4.46015062e-05
2043, 2018, 281, 2, 2.32961e-12, 0.337137, 0.411191, 0.00128282822, 0.00114913348, 0, 0, 0.00301857409, 0.00856869908, -0.00170437065, 0.0123232493, 0, 0, 0, 0, 9.56453027e-07, 9.99759082e-09, 0.00313527552, 7.35750981e-07
2044, 6091, 498, 3, 5.56498e-12, 0.141132, 0.237481, 0.00177926819, 0.00190985068, 0.000521752387, 0, -0.000302178726, 0.0100813026, -0.00219021281, 0.0128358677, 0.00316486554, 0.011244139, 0, 0, 9.59649275e-07, 5.33708336e-06, 0.00313533055, 4.33669631e-05
2045, 3286, 662, 4, 7.1365e-12, 0.110054, 0.17231, 0.00133822673, 0.0019261703, 0.00169498094, 0.000844114421, 0.000716518573, 0.00889397784, 0.00211746359, 0.0101934681, 0.00187891169, 0.0120098626, 0.00126059802, 0.00708873627, 9.72868545e-07, 6.51369926e-06, 0.0031353311, 2.60741924e-05
2046, 3452, 954, 3, 4.21597e-12, 0.186291, 0.258135, 0.00176970693, 0.000946842823, 0.00115739477, 0, -0.00109160174, 0.0127467719, 0.00238298601, 0.0126856594, -0.000947887686, 0.00979387968, 0, 0, 1.00588013e-06, 7.68148499e-06, 0.00313559377, 5.88260442e-05
2047, 1504, 156, 4, 5.71423e-12, 0.137446, 0.194752, 0.00117854998, 0.00110472028, 0.000877651535, 0.00197381007, -0.00295753378, 0.0124886578, 0.000267194206, 0.00751491873, -0.00238128372, 0.0116091709, -0.0025878375, 0.00995636713, 1.02473219e-06, 6.52809837e-06, 0.00313557272, 1.83452301e-05
2048, 8108, 365, 1, 9.60375e-13, 0.817804, 0.904325, 0.00110579719, 0, 0, 0, 0.00270401611, 0.00813110469, 0, 0, 0, 0, 0, 0, 1.00341116e-06, 4.95274589e-09, 0.0031354568, 1.5821553e-07
2049, 4259, 218, 2, 2.3228e-12, 0.338126, 0.429547, 0.00151587638, 0.000812156554, 0, 0, 0.00117388849, 0.00707741104, -0.00263501254, 0.00723775643, 0, 0, 0, 0, 9.87145705e-07, 1.45585109e-06, 0.00313535305, 3.2935293e-06
2050, 4635, 593, 3, 1.67881e-12, 0.467831, 0.397832, 0.000818794062, 0.000723170119, 0.000971660597, 0, 0.00207049694, 0.0116161991, 0.00246023688, 0.0108327203, 0.000449985801, 0.0106815699, 0, 0, 9.89356239e-07, 4.36387329e-06, 0.00313541903, 3.91575274e-05
2051, 7891, 622, 2, 1.68332e-12, 0.466576, 0.488652, 0.00118023204, 0.000866214053, 0, 0, -0.000878106485, 0.0112206334, 0.00196254584, 0.0105079292, 0, 0, 0, 0, 9.81835871e-07, 3.02890989e-06, 0.00313540679, 2.77618188e-05
2052, 6803, 176, 3, 1.18748e-12, 0.661398, 0.474631, 0.000595176645, 0.000669081663, 0.000842640985, 0, 0.00118277765, 0.00659180065, 0.00269656889, 0.00760381311, 0.00315473271, 0.0115008519, 0, 0, 9.62973474e-07, 4.985188e-09, 0.00313530254, 6.60809336e-08
