run, Re, We, Np, Csg, Cls, Als, D1, D2, D3, D4, X1, Y1, X2, Y2, X3, Y3, X4, Y4, MEAN(Wa), STD(Wa), MEAN(La), STD(La) 
3855, 2893, 910, 2, 2.2516e-12, 0.348817, 0.419179, 0.0010897384, 0.00129587896, 0, 0, -0.000139664847, 0.0103203975, -0.00191630122, 0.00942039022, 0, 0, 0, 0, 1.09570842e-06, 2.09740752e-06, 0.0031360643, 1.25327619e-05
3856, 4065, 574, 3, 1.73205e-12, 0.45345, 0.390268, 0.000748632659, 0.000900209898, 0.000913502152, 0, 0.000210836121, 0.0122325873, -0.000726943819, 0.00907820967, -0.000598955823, 0.0103097742, 0, 0, 1.09699994e-06, 1.82312438e-06, 0.0031360765, 1.47236439e-05
3857, 8338, 696, 1, 4.51817e-13, 1.73831, 1.31845, 0.00075846651, 0, 0, 0, -0.000765640054, 0.0118079671, 0, 0, 0, 0, 0, 0, 1.09626532e-06, 5.67018858e-07, 0.00313607449, 5.86732822e-06
3858, 1285, 647, 3, 5.14603e-12, 0.152622, 0.236019, 0.000825446004, 0.00154512917, 0.00186637023, 0, 0.00198804359, 0.0126012909, -0.00113953037, 0.0093103472, 0.00145370826, 0.00902489103, 0, 0, 1.09897841e-06, 2.06620976e-06, 0.0031360845, 1.00355555e-05
3859, 7140, 746, 4, 6.40184e-12, 0.122683, 0.181294, 0.00179159667, 0.0011289603, 0.00168421011, 0.000911121984, -0.00306509885, 0.0116985213, 0.00266881467, 0.00774076608, -0.00105355772, 0.0118250734, -0.00264733451, 0.0132699644, 1.09893918e-06, 1.1606047e-06, 0.00313608495, 7.77193379e-06
3860, 1696, 965, 4, 5.72388e-12, 0.137214, 0.187126, 0.00144279214, 0.00110843684, 0.00159362975, 0.00119913904, -0.00101223501, 0.0116726628, -0.00201094454, 0.00966810534, 0.00064934803, 0.00912075082, 0.00300858029, 0.0113244201, 1.10441009e-06, 3.31874258e-06, 0.00313610908, 1.70511785e-05
3861, 3889, 339, 1, 1.7818e-12, 0.440789, 0.66392, 0.00150620664, 0, 0, 0, -0.00180044233, 0.0130852943, 0, 0, 0, 0, 0, 0, 1.10312735e-06, 1.85638381e-09, 0.003136102, 4.50095562e-08
3862, 9501, 804, 4, 5.46088e-12, 0.143823, 0.191097, 0.0015849537, 0.00126840861, 0.00121033003, 0.00116925939, 0.00308315415, 0.00741970441, -0.00165129811, 0.00814427141, -0.00331555194, 0.0103501749, 0.00182220027, 0.0131230093, 1.10184943e-06, 1.18528748e-09, 0.00313609499, 1.02799015e-07
3863, 9386, 196, 2, 1.11231e-12, 0.706095, 0.594963, 0.000883601953, 0.000797175354, 0, 0, 0.000578983256, 0.00752618648, -0.00161269771, 0.0122824633, 0, 0, 0, 0, 1.10079029e-06, 3.83663978e-07, 0.00313608862, 1.47928921e-06
3864, 3348, 461, 1, 2.55894e-12, 0.306924, 0.554007, 0.0018050314, 0, 0, 0, 0.00190200302, 0.0071931111, 0, 0, 0, 0, 0, 0, 1.09951568e-06, 1.99056234e-09, 0.00313608166, 7.58741278e-08
3865, 3382, 401, 2, 1.81521e-12, 0.432676, 0.472643, 0.000866859103, 0.00124890047, 0, 0, 0.00120825429, 0.00844842174, 0.0026579851, 0.011728528, 0, 0, 0, 0, 1.09824407e-06, 1.97671933e-09, 0.00313607466, 4.69507402e-08
